19.png,88.72099,56.425556,-89.282425,90.992455,53.58625,-80.83297,92.5463,53.666462,-80.84529,94.14673,53.71861,-80.829414,86.44352,53.47717,-81.30255,84.81653,53.41964,-81.270744,83.181366,53.391968,-81.29772,96.02811,56.637173,-38.5362,81.14977,56.175438,-38.68026,91.67428,60.86485,-73.74376,85.63219,60.680904,-73.84182,103.82505,79.90107,-9.39822,71.86451,79.522026,-16.813368,108.6523,106.384514,10.142762,66.04443,107.029785,-6.6169643,114.75985,129.73149,-17.531185,59.41576,128.37582,-30.898552,117.38927,135.95976,-22.601847,56.646595,133.97571,-34.58707,117.75412,136.66252,-35.566257,56.15727,134.2809,-48.174423,115.56049,134.87625,-23.771318,58.926533,132.70789,-37.25927,98.47266,131.1908,2.4795592,78.84012,131.71672,-2.3345184,96.03896,169.99248,-2.6642387,82.937775,171.66335,3.14213,93.58526,206.32773,56.38804,82.18334,203.78636,76.807144,91.97152,210.45808,58.890987,82.74638,207.65317,81.371445,93.12129,220.08151,9.657366,80.844154,215.94719,36.89583
2.png,211.56987,132.74017,-224.86674,216.2977,126.70016,-211.74788,219.2249,126.663025,-211.78084,222.2361,126.56006,-211.77255,207.53372,127.08669,-211.27812,204.54428,127.19403,-211.17174,201.54648,127.37215,-211.12466,227.23009,131.7281,-127.35629,198.40952,132.50192,-122.67305,217.77715,141.41711,-192.99205,206.74213,141.66556,-191.75963,253.02217,180.40524,-71.61629,176.60226,182.87741,-71.18149,263.51895,234.47845,-50.178852,168.99713,239.14555,-52.59736,265.3537,286.9937,-140.44237,177.58475,289.83228,-131.76111,268.62064,303.8493,-166.95256,177.27469,307.20544,-157.07283,261.8389,304.25555,-192.87057,185.67693,305.4293,-178.69728,257.6764,297.82175,-152.61082,188.45587,298.36584,-141.72452,241.0686,291.60883,-2.2263637,198.20657,293.13263,2.3667588,241.15384,372.4752,2.109164,199.988,371.1125,1.0876007,237.69154,442.91528,109.58155,205.47237,438.28476,129.80257,232.31978,452.70718,114.67187,211.16844,447.57254,136.35011,249.69046,469.64203,26.163832,195.55661,466.52695,47.161003
20.png,226.9384,97.02736,-306.40457,230.5199,92.41448,-293.55157,232.75912,92.35682,-293.51917,235.12221,92.236145,-293.44,223.50816,92.86026,-294.8381,221.1075,93.01995,-294.81577,218.70827,93.23146,-294.82248,238.15738,96.73703,-206.3743,215.8071,97.78031,-208.3447,231.33392,104.03666,-273.49442,222.71115,104.42581,-273.942,254.61974,136.81659,-122.91714,199.11201,137.91441,-141.12424,271.8147,183.18631,-94.933495,183.23474,185.43434,-121.435455,289.04465,227.52599,-147.5848,163.78577,227.8268,-171.139,297.06735,236.05872,-157.6091,155.8109,237.54117,-185.96162,295.56757,239.48715,-190.18579,156.9881,239.64864,-212.9813,290.61606,238.12233,-161.92877,162.61395,237.22733,-184.153,239.83282,218.72128,8.180812,207.19101,219.26712,-8.227264,234.71452,293.56958,15.815697,211.62073,291.92682,9.230161,226.14145,354.3016,143.72052,212.55396,351.4443,139.9817,222.81389,361.38947,150.41591,213.5888,358.5262,146.9067,227.94089,379.8765,49.409214,213.95082,376.18744,43.129086
22.png,149.13045,112.702,-222.22394,152.43193,106.10841,-210.14616,155.12366,105.88536,-210.14844,157.89378,105.61525,-210.12056,144.45444,106.71529,-209.01056,141.52321,106.83148,-208.97096,138.58244,106.99772,-208.9755,161.31024,109.76399,-132.07756,135.15642,111.41556,-121.484856,154.67554,119.94087,-192.87114,144.30823,120.55926,-189.92183,178.84431,154.07274,-75.44856,118.42098,154.57927,-54.30074,185.43477,205.52328,-62.945427,106.03964,205.7938,-32.172012,200.04979,250.56819,-149.00134,83.90809,244.0743,-111.476166,207.07513,262.28094,-164.56308,75.625656,254.54414,-122.109985,206.749,263.15726,-193.14343,74.89253,253.96123,-151.69142,201.9069,259.43106,-162.7657,81.09636,251.14793,-125.43083,163.50037,246.51701,-10.754481,128.33951,246.35045,10.905318,160.25682,323.05515,-20.845499,132.77792,322.45886,6.9744153,156.55858,386.57812,89.91209,137.86073,387.0778,120.811935,153.78935,394.42908,95.2671,142.00346,396.28217,126.35632,159.48424,412.8584,8.591988,129.50688,411.38602,38.09983
24.png,174.20007,101.12882,-182.34837,177.13383,97.42539,-172.50453,179.15018,97.392845,-172.52304,181.22937,97.323654,-172.4976,171.18527,97.849594,-172.71533,169.19412,98.04163,-172.68068,167.18707,98.269745,-172.723,184.76607,101.7415,-113.73721,165.57785,102.84409,-110.77324,178.84863,107.500626,-160.05173,171.25822,107.95147,-159.42085,201.21567,138.17683,-64.06985,151.34204,137.83054,-70.32631,204.53906,178.46318,-32.428444,147.16254,178.96806,-32.7667,207.43077,210.6833,-87.3722,148.00815,214.83713,-58.54556,209.31943,220.28838,-102.912445,147.10931,224.4384,-64.6467,209.1691,220.12688,-123.31598,148.02983,225.04103,-88.22412,206.45877,216.88377,-97.3034,150.94884,221.51028,-68.27658,190.71349,212.34676,-1.060109,161.14568,212.69792,1.2217928,189.93456,268.61227,1.6869538,166.96635,271.90155,6.084015,190.10997,320.52533,85.740036,171.29126,322.7533,93.00266,189.12216,327.4405,88.30178,174.11424,330.07965,96.61973,189.71182,337.69864,8.361287,166.48851,338.74277,21.193026
25.png,75.03467,60.50158,-229.62566,78.96486,55.79524,-218.30066,81.24787,55.82587,-218.32323,83.606834,55.81834,-218.30794,72.159355,55.921333,-218.49358,69.84635,55.945187,-218.43573,67.53375,56.011604,-218.43137,87.14771,60.25468,-142.3438,65.143364,60.13855,-141.59395,79.63826,67.38158,-201.07661,71.08825,67.35558,-201.13551,103.31664,99.801796,-75.18143,48.091187,99.803085,-86.47391,108.642296,143.85283,-44.241776,38.848793,142.09822,-63.068375,110.76752,186.04942,-123.27547,33.330643,183.19867,-127.581215,113.32542,198.25676,-141.55936,30.017736,195.4763,-143.54172,110.851944,199.80856,-166.96004,33.353073,196.93726,-171.61766,107.72663,195.26459,-135.19255,37.79463,192.37425,-140.01372,91.847984,177.96486,2.0884705,59.72497,178.48929,-1.9482362,86.369,246.01733,-6.339559,63.081635,246.19145,-20.761717,85.33964,308.23584,72.31085,66.63025,307.35916,67.0255,83.32954,316.25854,74.32252,69.32366,314.81677,70.03699,88.60995,329.3281,-17.943716,64.94828,330.0786,-21.565552
26.png,263.5537,134.83527,-321.46408,268.2012,129.07623,-305.17935,271.1063,129.15805,-305.1553,274.07806,129.18947,-305.12738,259.44867,129.00288,-305.5987,256.4652,128.92654,-305.54056,253.47133,128.90965,-305.55112,278.17007,134.65701,-200.2468,249.89456,133.95068,-197.02837,269.19815,143.16924,-282.10904,258.0276,142.87881,-281.54974,296.76367,181.67877,-111.58538,229.29916,179.8753,-113.235825,296.33066,234.49237,-71.013596,221.6362,233.08476,-54.66479,293.37473,281.153,-163.30086,219.75359,280.65414,-115.71814,294.32794,294.4809,-185.58885,218.29315,294.50873,-128.00362,293.67276,295.7021,-216.11823,220.09164,295.49808,-161.20573,291.41522,291.0631,-178.10756,224.13252,290.7377,-129.22499,284.5979,276.28528,-2.7355227,243.69243,275.31512,2.799438,280.6723,362.8608,-4.43304,243.67952,360.01746,6.9506793,274.32645,432.3108,148.28844,243.52534,429.67743,157.85068,271.00162,440.75906,155.82576,246.81398,440.06656,166.16803,273.66483,459.84512,36.63772,235.17975,454.57193,48.315746
27.png,167.17273,124.29844,-154.20952,170.65694,120.01174,-141.21704,172.76495,120.1476,-141.24164,174.9612,120.24183,-141.21599,163.9714,119.82473,-141.01099,161.7151,119.70527,-140.94426,159.45203,119.631454,-140.96356,177.38214,124.24579,-71.0166,156.1359,123.402336,-64.55363,170.80772,131.22415,-128.38615,162.64008,130.79865,-126.76796,193.97826,161.75839,-24.167166,137.60396,163.83214,-18.142595,205.29613,202.42532,-8.641176,130.98671,208.47919,8.088039,217.0258,241.0402,-102.10677,120.70406,247.46729,-51.729683,221.74318,251.59706,-122.15574,117.009445,258.4074,-61.386375,221.69566,253.14821,-147.15134,117.37911,259.39374,-89.943634,217.604,249.91011,-114.54527,122.1006,255.86256,-64.41203,186.7091,243.3245,-11.508544,153.03683,245.32625,11.663755,183.48883,310.85092,-21.758085,156.4461,313.68362,14.691404,187.46089,368.21802,80.60871,161.96567,370.97903,116.95448,187.78957,373.7459,85.02197,165.5848,377.7406,122.56448,181.4421,392.1902,-2.9470325,156.44379,393.16223,40.213165
28.png,251.62027,163.6488,-367.53024,259.34116,156.45926,-349.45615,263.36676,157.0561,-349.46597,267.48315,157.5701,-349.40836,248.41435,155.16621,-346.2938,244.5995,154.67297,-346.1424,240.77464,154.27794,-346.05588,274.34033,165.46332,-241.05524,237.95016,160.7814,-215.29936,259.32663,175.4835,-327.14096,244.49803,173.59924,-319.9913,300.40567,225.58702,-170.16743,211.2479,221.11024,-132.74971,323.7381,291.51553,-162.40623,197.3876,293.55313,-102.43442,344.73438,356.41696,-285.3346,176.80473,358.4436,-177.99747,354.56134,374.4548,-314.79114,167.5562,375.64352,-188.92581,349.2818,375.6477,-351.84366,169.61455,378.37747,-232.70634,342.3701,370.52432,-303.67297,177.84364,373.85123,-197.87605,280.88416,355.31616,-32.868805,231.07965,352.97113,33.12125,267.93726,457.54926,-65.407936,233.06447,452.22543,63.24925,265.6904,542.72784,78.42598,239.20226,531.92316,278.78268,268.75992,552.2686,83.852165,247.12502,543.71014,292.3064,249.71942,581.53033,-42.31413,218.3094,566.3221,180.64919
29.png,305.37405,225.73018,-253.0139,305.88345,216.88564,-231.99452,308.8055,215.89035,-231.94957,311.87585,214.81735,-231.99425,295.6569,219.79807,-241.27666,291.77502,220.8041,-241.17116,287.89633,221.9033,-241.11235,312.75876,219.76697,-114.41084,281.03458,229.33159,-150.77498,311.8014,235.2024,-208.81323,299.54617,238.89719,-219.44507,338.61478,284.23016,6.1708717,260.0027,293.05783,-122.09131,351.84726,351.7277,68.386185,254.91331,367.77048,-77.585144,363.27078,416.4875,-62.743725,250.4926,438.3243,-149.25795,369.50378,435.77914,-91.787506,245.20645,457.1277,-169.2395,366.27936,437.9407,-131.26328,248.79932,459.3145,-204.28482,360.8423,431.38232,-82.890236,254.57866,452.03812,-163.55827,329.46576,420.4099,55.732594,284.48624,425.0067,-55.451153,328.75516,522.8951,50.919724,297.28687,527.94977,-73.062454,302.57504,608.63306,221.77464,276.68643,609.6011,113.72999,290.77203,622.1874,230.8984,267.34973,621.43463,126.70384,325.70465,637.0159,132.55006,295.3471,642.36804,24.034706
3.png,332.87714,107.81977,-317.81662,337.6851,99.58221,-293.77692,341.315,99.428535,-293.80795,345.09848,99.19315,-293.80237,325.54874,100.15052,-295.35,321.40308,100.272415,-295.1416,317.23126,100.48133,-295.03555,348.4739,105.75901,-158.17966,310.49976,107.29774,-158.7006,339.54034,119.34036,-268.1423,324.82922,119.91314,-268.5281,375.5224,174.6771,-62.617043,279.02817,177.25493,-66.36858,403.83792,239.99051,-49.031815,245.76271,245.51318,-41.526196,447.2281,297.59387,-234.65648,199.90869,299.75793,-178.75726,463.4099,311.39554,-269.88452,183.51022,313.10574,-204.16977,464.94778,312.94202,-320.4953,181.57462,313.10065,-253.19618,456.5743,309.8965,-260.86285,191.04677,309.70905,-203.91759,353.0912,321.88385,1.3843364,295.10263,321.3569,-1.0660479,343.8815,448.5025,-7.5144835,296.0782,438.35464,-4.933738,341.7415,546.2368,193.44646,298.1501,536.4729,193.3541,338.5538,555.683,203.16615,299.96194,546.45435,204.21654,338.0492,590.8947,48.87377,300.98953,579.0971,51.972057
30.png,171.75258,97.79752,-233.78096,175.00565,93.73582,-223.6964,176.88995,93.8291,-223.68459,178.8241,93.889366,-223.64366,169.1962,93.53433,-224.44354,167.24966,93.39303,-224.3937,165.30273,93.279854,-224.40558,181.15642,97.04478,-148.23715,162.50053,95.943504,-149.91673,174.97324,103.07108,-204.75623,167.84348,102.6728,-205.57414,193.66809,126.99292,-75.70518,146.83955,126.75972,-83.573105,200.59694,162.22726,-35.651314,141.77011,163.00438,-46.578262,203.07736,194.84035,-111.89824,136.3317,195.30435,-105.6225,205.38152,204.14641,-128.9677,134.29733,204.18091,-116.44782,204.24303,205.52199,-155.11768,133.9586,205.47632,-144.10486,201.77873,202.24759,-123.99548,137.0844,202.18143,-117.41471,184.51808,189.85245,1.4645246,157.4526,190.41966,-1.3587421,181.94438,250.01903,-9.239965,160.17085,252.0719,-19.434225,180.03763,303.8589,72.58522,162.14,304.8564,57.632236,178.0487,310.45816,74.83607,165.04276,312.29346,59.84973,180.48721,321.86118,-12.846084,156.34245,321.36484,-26.306025
31.png,195.33401,96.8741,-148.11847,198.25026,93.57331,-134.2721,200.46704,93.49646,-134.33755,202.7553,93.38971,-134.37395,191.51591,94.32817,-132.30591,189.24272,94.70919,-132.22458,186.96777,95.1291,-132.2368,206.07516,99.055595,-71.48475,184.95126,101.3026,-56.490383,200.35991,104.20225,-125.82626,191.82253,105.10606,-121.89946,224.68983,138.68962,-44.949844,173.1083,143.02968,-6.1346054,233.8177,181.03697,-27.240454,171.82726,186.54395,20.078012,234.8885,218.69554,-88.29557,168.1598,223.90244,-41.04344,237.19106,229.69847,-107.43808,166.47433,235.32307,-54.972015,234.23601,229.96121,-126.00012,166.61954,235.93474,-78.912895,231.69193,226.03029,-97.64082,169.41116,231.27196,-53.055645,215.69101,212.85474,-23.989399,185.2248,215.15746,24.19249,210.0378,271.9902,-74.716385,190.41951,279.0588,23.578213,213.61606,336.55954,-7.643319,202.90671,339.57343,103.45157,215.7985,344.3475,-7.4415646,208.9534,347.89825,105.67265,206.3057,358.17407,-101.77999,193.66377,360.14062,25.602
32.png,152.64233,82.68233,-174.62546,155.76591,77.28094,-166.26529,157.81117,77.24154,-166.25876,159.91794,77.15886,-166.25006,149.59897,77.26124,-166.7256,147.38297,77.11093,-166.66441,145.16052,77.00002,-166.61003,162.43727,79.34091,-105.1255,142.05627,78.904724,-104.11977,156.26205,87.91349,-150.73529,148.49016,87.69983,-150.53522,178.46565,109.99328,-57.984886,124.48492,109.39363,-55.870804,185.04913,145.49904,-24.78464,117.79007,146.52141,-21.186726,183.35223,180.63739,-81.41079,115.40478,180.72862,-71.3085,184.29478,191.00494,-98.12452,113.91276,190.60611,-82.64671,181.09383,192.03815,-116.26665,115.979645,191.68771,-103.800095,178.89066,188.2341,-89.66386,119.33459,187.94844,-80.34617,165.83572,183.02046,-0.4354269,134.89594,182.94797,0.4713058,167.82826,240.7309,-11.474344,135.79903,237.27411,-7.9655075,162.27208,274.35934,104.231445,143.0938,275.12143,116.4776,160.1691,276.91553,112.61806,146.60464,279.811,125.894554,159.22585,295.95618,58.738018,139.45569,295.574,71.476395
33.png,169.4903,98.526054,-268.66824,176.62697,88.70612,-248.98428,181.15276,88.72795,-249.00443,185.82669,88.674446,-248.87587,162.97478,88.87382,-248.18471,158.28145,88.84058,-248.24194,153.55742,88.88175,-248.50829,191.96896,96.42589,-133.26265,148.10269,96.45308,-121.91011,178.27658,112.22196,-225.31314,161.13202,112.1969,-222.24124,223.1879,175.10013,-52.15457,114.02724,176.01958,-62.15631,242.90012,261.18973,-37.742317,95.44705,267.03668,-41.6371,273.01526,338.7766,-199.1228,71.19553,347.06958,-138.31941,284.0786,361.32352,-231.77158,61.139496,369.79422,-149.82422,284.49777,361.38867,-279.00452,61.38664,370.1659,-197.44168,275.95068,354.62878,-223.54353,71.19401,363.16074,-159.44667,202.38263,346.33218,-4.507146,137.59178,347.81293,4.935399,189.37558,484.5147,-32.22654,148.38438,489.88718,-2.897805,179.61832,602.2019,141.65494,157.05353,606.2272,174.87262,175.94987,614.0528,148.6574,161.52556,620.3467,183.22505,170.95586,650.9037,4.0605335,153.31485,650.29504,34.640602
34.png,196.50275,134.35155,-76.323616,203.56168,128.6434,-66.40486,206.5042,128.83316,-66.44517,209.62642,128.931,-66.52987,196.39906,128.63046,-50.8863,194.47476,128.5527,-50.83998,192.54327,128.54384,-50.79064,218.23105,135.62756,-22.794367,195.88661,134.05539,61.14705,203.85675,144.64883,-62.02609,194.41664,144.24886,-38.290657,248.70523,188.80814,-40.037903,174.96133,200.34479,122.37875,267.62064,250.35449,-95.93519,160.21382,270.02072,149.24529,284.3815,311.99258,-228.3945,130.21158,325.91812,76.052505,294.22537,327.64157,-256.4345,121.489586,340.24435,78.64224,289.56244,329.03516,-280.92154,116.85725,341.9471,37.985172,283.75626,324.2254,-241.49767,122.922714,338.16968,56.124905,225.2024,310.28726,-67.52456,183.65254,318.68768,67.694275,227.39615,425.70367,-124.64307,202.12181,426.85284,32.74413,236.03336,535.7443,-95.88736,229.3481,533.5512,74.789215,244.9446,546.42834,-99.87231,238.89677,547.55426,71.86942,216.1776,582.114,-207.42245,215.77713,570.4889,-21.215729
